layer,level,class,id,metric,value,tf_id,dist
2,landscape,NA,NA,msidi,0.4597541930561559,208,1000
2,landscape,NA,NA,para_mn,0.3101525702167039,208,1000
2,landscape,NA,NA,shdi,0.7814515170327478,208,1000
1,landscape,NA,NA,frac_mn,1.1881561566188588,209,1000
1,landscape,NA,NA,msidi,-0,209,1000
1,landscape,NA,NA,para_mn,0.05604737561713438,209,1000
1,landscape,NA,NA,shdi,0,209,1000
2,landscape,NA,NA,frac_mn,1.0547498612477881,209,1000
2,landscape,NA,NA,msidi,0.08436852698241135,209,1000
2,landscape,NA,NA,para_mn,0.334468968723217,209,1000
2,landscape,NA,NA,shdi,0.21472344897305165,209,1000
1,landscape,NA,NA,frac_mn,1.1253360972222397,210,1000
1,landscape,NA,NA,msidi,-0,210,1000
1,landscape,NA,NA,para_mn,0.11250360643289163,210,1000
1,landscape,NA,NA,shdi,0,210,1000
2,landscape,NA,NA,frac_mn,1.071498133968799,210,1000
2,landscape,NA,NA,msidi,0.5104269476975,210,1000
2,landscape,NA,NA,para_mn,0.31456900504837804,210,1000
2,landscape,NA,NA,shdi,0.7576138651272237,210,1000
1,landscape,NA,NA,frac_mn,1.0967782932433856,211,1000
1,landscape,NA,NA,msidi,-0,211,1000
1,landscape,NA,NA,para_mn,0.15417924705007782,211,1000
1,landscape,NA,NA,shdi,0,211,1000
2,landscape,NA,NA,frac_mn,1.060132536129306,211,1000
2,landscape,NA,NA,msidi,0.09623697967557061,211,1000
2,landscape,NA,NA,para_mn,0.2945012166522988,211,1000
2,landscape,NA,NA,shdi,0.23407491979134393,211,1000
1,landscape,NA,NA,frac_mn,1.1266812508995228,212,1000
1,landscape,NA,NA,msidi,-0,212,1000
1,landscape,NA,NA,para_mn,0.1352693072378644,212,1000
1,landscape,NA,NA,shdi,0,212,1000
2,landscape,NA,NA,frac_mn,1.0585944682425985,212,1000
2,landscape,NA,NA,msidi,0.1308485028232215,212,1000
2,landscape,NA,NA,para_mn,0.3293991152684169,212,1000
2,landscape,NA,NA,shdi,0.27520014703754336,212,1000
1,landscape,NA,NA,frac_mn,1.1345392040070281,214,1000
1,landscape,NA,NA,msidi,-0,214,1000
1,landscape,NA,NA,para_mn,0.09831668339123618,214,1000
1,landscape,NA,NA,shdi,0,214,1000
2,landscape,NA,NA,frac_mn,1.0761877163659992,214,1000
2,landscape,NA,NA,msidi,0.2944413980217064,214,1000
2,landscape,NA,NA,para_mn,0.31399454507320673,214,1000
2,landscape,NA,NA,shdi,0.5196548711011688,214,1000
1,landscape,NA,NA,frac_mn,1.0830196575135718,215,1000
1,landscape,NA,NA,msidi,-0,215,1000
1,landscape,NA,NA,para_mn,0.1818286475416475,215,1000
1,landscape,NA,NA,shdi,0,215,1000
2,landscape,NA,NA,frac_mn,1.066745105234936,215,1000
2,landscape,NA,NA,msidi,0.6837689008755462,215,1000
2,landscape,NA,NA,para_mn,0.31109400427208833,215,1000
2,landscape,NA,NA,shdi,0.9870865426649835,215,1000
1,landscape,NA,NA,frac_mn,1.0908379984247298,216,1000
1,landscape,NA,NA,msidi,-0,216,1000
1,landscape,NA,NA,para_mn,0.19048439445642104,216,1000
1,landscape,NA,NA,shdi,0,216,1000
2,landscape,NA,NA,frac_mn,1.0725260351858714,216,1000
2,landscape,NA,NA,msidi,0.1355170028088686,216,1000
2,landscape,NA,NA,para_mn,0.3299198158461472,216,1000
2,landscape,NA,NA,shdi,0.2696352306462745,216,1000
1,landscape,NA,NA,frac_mn,1.114309399625344,217,1000
1,landscape,NA,NA,msidi,-0,217,1000
1,landscape,NA,NA,para_mn,0.08893233163331501,217,1000
1,landscape,NA,NA,shdi,0,217,1000
2,landscape,NA,NA,frac_mn,1.0885107148548196,217,1000
2,landscape,NA,NA,msidi,0.4632560548913589,217,1000
2,landscape,NA,NA,para_mn,0.26223412370617666,217,1000
2,landscape,NA,NA,shdi,0.7260650321891737,217,1000
1,landscape,NA,NA,frac_mn,1.096442785600261,218,1000
1,landscape,NA,NA,msidi,-0,218,1000
1,landscape,NA,NA,para_mn,0.15070390810125017,218,1000
1,landscape,NA,NA,shdi,0,218,1000
2,landscape,NA,NA,frac_mn,1.0668716074274278,218,1000
2,landscape,NA,NA,msidi,0.36123486454581705,218,1000
2,landscape,NA,NA,para_mn,0.29158434089680696,218,1000
2,landscape,NA,NA,shdi,0.5651253680218244,218,1000
1,landscape,NA,NA,frac_mn,1.100439522879407,219,1000
1,landscape,NA,NA,msidi,-0,219,1000
1,landscape,NA,NA,para_mn,0.15407950159660636,219,1000
1,landscape,NA,NA,shdi,0,219,1000
2,landscape,NA,NA,frac_mn,1.0644269769685488,219,1000
2,landscape,NA,NA,msidi,0.25612884640029177,219,1000
2,landscape,NA,NA,para_mn,0.2851668388473327,219,1000
2,landscape,NA,NA,shdi,0.44813922528440475,219,1000
1,landscape,NA,NA,frac_mn,1.1134453397608104,220,1000
1,landscape,NA,NA,msidi,-0,220,1000
1,landscape,NA,NA,para_mn,0.15067450115625006,220,1000
1,landscape,NA,NA,shdi,0,220,1000
2,landscape,NA,NA,frac_mn,1.0801514787263398,220,1000
2,landscape,NA,NA,msidi,0.657243014010237,220,1000
2,landscape,NA,NA,para_mn,0.2857054812676569,220,1000
2,landscape,NA,NA,shdi,0.9179772745665872,220,1000
1,landscape,NA,NA,frac_mn,1.1120057313366882,221,1000
1,landscape,NA,NA,msidi,-0,221,1000
1,landscape,NA,NA,para_mn,0.15936990447254357,221,1000
1,landscape,NA,NA,shdi,0,221,1000
2,landscape,NA,NA,frac_mn,1.0749064674115447,221,1000
2,landscape,NA,NA,msidi,0.5157321686334695,221,1000
2,landscape,NA,NA,para_mn,0.2721946015657313,221,1000
2,landscape,NA,NA,shdi,0.6126839962664434,221,1000
1,landscape,NA,NA,frac_mn,1.0878765882771448,222,1000
1,landscape,NA,NA,msidi,-0,222,1000
1,landscape,NA,NA,para_mn,0.18528325743874588,222,1000
1,landscape,NA,NA,shdi,0,222,1000
2,landscape,NA,NA,frac_mn,1.082691522438689,222,1000
2,landscape,NA,NA,msidi,0.6436361577333852,222,1000
2,landscape,NA,NA,para_mn,0.26722347978109756,222,1000
2,landscape,NA,NA,shdi,0.7016347677823385,222,1000
1,landscape,NA,NA,frac_mn,1.119159786108788,224,1000
1,landscape,NA,NA,msidi,-0,224,1000
1,landscape,NA,NA,para_mn,0.12223099549112663,224,1000
1,landscape,NA,NA,shdi,0,224,1000
2,landscape,NA,NA,frac_mn,1.0699332838955256,224,1000
2,landscape,NA,NA,msidi,0.37201478095164353,224,1000
2,landscape,NA,NA,para_mn,0.2974726408723184,224,1000
2,landscape,NA,NA,shdi,0.625308738530345,224,1000
1,landscape,NA,NA,frac_mn,1.1210994046801241,225,1000
1,landscape,NA,NA,msidi,-0,225,1000
1,landscape,NA,NA,para_mn,0.08239622993365482,225,1000
1,landscape,NA,NA,shdi,0,225,1000
2,landscape,NA,NA,frac_mn,1.0528590967264226,225,1000
2,landscape,NA,NA,msidi,0.13129514208517082,225,1000
2,landscape,NA,NA,para_mn,0.31964733377678745,225,1000
2,landscape,NA,NA,shdi,0.2999375308126149,225,1000
1,landscape,NA,NA,frac_mn,1.10766083648774,226,1000
1,landscape,NA,NA,msidi,-0,226,1000
1,landscape,NA,NA,para_mn,0.10573630075987732,226,1000
1,landscape,NA,NA,shdi,0,226,1000
2,landscape,NA,NA,frac_mn,1.0662952764271005,226,1000
2,landscape,NA,NA,msidi,0.3432684176028618,226,1000
2,landscape,NA,NA,para_mn,0.3076233381355749,226,1000
2,landscape,NA,NA,shdi,0.5031104946701733,226,1000
1,landscape,NA,NA,frac_mn,1.0898649294415017,227,1000
1,landscape,NA,NA,msidi,-0,227,1000
1,landscape,NA,NA,para_mn,0.126041423609996,227,1000
1,landscape,NA,NA,shdi,0,227,1000
2,landscape,NA,NA,frac_mn,1.0666034952082553,227,1000
2,landscape,NA,NA,msidi,0.24602955909854085,227,1000
2,landscape,NA,NA,para_mn,0.3050593689069121,227,1000
2,landscape,NA,NA,shdi,0.39802885222275375,227,1000
1,landscape,NA,NA,frac_mn,1.0975280331855732,228,1000
1,landscape,NA,NA,msidi,-0,228,1000
1,landscape,NA,NA,para_mn,0.12453494197113997,228,1000
1,landscape,NA,NA,shdi,0,228,1000
2,landscape,NA,NA,frac_mn,1.082072719749951,228,1000
2,landscape,NA,NA,msidi,0.5360231787299062,228,1000
2,landscape,NA,NA,para_mn,0.309520461704884,228,1000
2,landscape,NA,NA,shdi,0.8274308712621761,228,1000
1,landscape,NA,NA,frac_mn,1.1144619214391738,229,1000
1,landscape,NA,NA,msidi,-0,229,1000
1,landscape,NA,NA,para_mn,0.1223259711255902,229,1000
1,landscape,NA,NA,shdi,0,229,1000
2,landscape,NA,NA,frac_mn,1.0713921244402331,229,1000
2,landscape,NA,NA,msidi,0.39506324208811083,229,1000
2,landscape,NA,NA,para_mn,0.2979689149646328,229,1000
2,landscape,NA,NA,shdi,0.6413059857819884,229,1000
1,landscape,NA,NA,frac_mn,1.12445352686053,230,1000
1,landscape,NA,NA,msidi,-0,230,1000
1,landscape,NA,NA,para_mn,0.13981552994659655,230,1000
1,landscape,NA,NA,shdi,0,230,1000
2,landscape,NA,NA,frac_mn,1.0598405361040166,230,1000
2,landscape,NA,NA,msidi,0.3014390859908679,230,1000
2,landscape,NA,NA,para_mn,0.31352828472831246,230,1000
2,landscape,NA,NA,shdi,0.4806139422666576,230,1000
1,landscape,NA,NA,frac_mn,1.1239164043162095,232,1000
1,landscape,NA,NA,msidi,-0,232,1000
1,landscape,NA,NA,para_mn,0.1920435746132181,232,1000
1,landscape,NA,NA,shdi,0,232,1000
2,landscape,NA,NA,frac_mn,1.0712129914985737,232,1000
2,landscape,NA,NA,msidi,0.46573631582402436,232,1000
2,landscape,NA,NA,para_mn,0.2950930398723226,232,1000
2,landscape,NA,NA,shdi,0.6986676234273738,232,1000
1,landscape,NA,NA,frac_mn,1.0830015540432911,233,1000
1,landscape,NA,NA,msidi,-0,233,1000
1,landscape,NA,NA,para_mn,0.20799805375578057,233,1000
1,landscape,NA,NA,shdi,0,233,1000
2,landscape,NA,NA,frac_mn,1.0717182840437198,233,1000
2,landscape,NA,NA,msidi,0.3676178018968824,233,1000
2,landscape,NA,NA,para_mn,0.30112119884179883,233,1000
2,landscape,NA,NA,shdi,0.5410529371749471,233,1000
1,landscape,NA,NA,frac_mn,1.1185020322086516,234,1000
1,landscape,NA,NA,msidi,-0,234,1000
1,landscape,NA,NA,para_mn,0.17105249856518165,234,1000
1,landscape,NA,NA,shdi,0,234,1000
2,landscape,NA,NA,frac_mn,1.0697263962586783,234,1000
2,landscape,NA,NA,msidi,0.43376026352741887,234,1000
2,landscape,NA,NA,para_mn,0.29722711010694497,234,1000
2,landscape,NA,NA,shdi,0.6818973248140467,234,1000
1,landscape,NA,NA,frac_mn,1.102700785647067,235,1000
1,landscape,NA,NA,msidi,-0,235,1000
1,landscape,NA,NA,para_mn,0.10228769089374508,235,1000
1,landscape,NA,NA,shdi,0,235,1000
2,landscape,NA,NA,frac_mn,1.055707409127289,235,1000
2,landscape,NA,NA,msidi,0.13294110902260842,235,1000
2,landscape,NA,NA,para_mn,0.3267504240860753,235,1000
2,landscape,NA,NA,shdi,0.31837990815903416,235,1000
1,landscape,NA,NA,frac_mn,1.0958115554875643,236,1000
1,landscape,NA,NA,msidi,-0,236,1000
1,landscape,NA,NA,para_mn,0.08942569892396701,236,1000
1,landscape,NA,NA,shdi,0,236,1000
2,landscape,NA,NA,frac_mn,1.0688528106568083,236,1000
2,landscape,NA,NA,msidi,0.26082866471520527,236,1000
2,landscape,NA,NA,para_mn,0.29720505725617613,236,1000
2,landscape,NA,NA,shdi,0.5607981401667911,236,1000
1,landscape,NA,NA,frac_mn,1.0966018060851468,237,1000
1,landscape,NA,NA,msidi,-0,237,1000
1,landscape,NA,NA,para_mn,0.1495246571053838,237,1000
1,landscape,NA,NA,shdi,0,237,1000
2,landscape,NA,NA,frac_mn,1.0753325672353513,237,1000
2,landscape,NA,NA,msidi,0.5188061865947144,237,1000
2,landscape,NA,NA,para_mn,0.3014726230301584,237,1000
2,landscape,NA,NA,shdi,0.7306264457669326,237,1000
1,landscape,NA,NA,frac_mn,1.1023695987858857,238,1000
1,landscape,NA,NA,msidi,-0,238,1000
1,landscape,NA,NA,para_mn,0.081088132388529785,238,1000
1,landscape,NA,NA,shdi,0,238,1000
2,landscape,NA,NA,frac_mn,1.0567195344143139,238,1000
2,landscape,NA,NA,msidi,0.21942122124288163,238,1000
2,landscape,NA,NA,para_mn,0.31648820935444744,238,1000
2,landscape,NA,NA,shdi,0.42870820163960455,238,1000
1,landscape,NA,NA,frac_mn,1.1137219169252128,239,1000
1,landscape,NA,NA,msidi,-0,239,1000
1,landscape,NA,NA,para_mn,0.09937562558035232,239,1000
1,landscape,NA,NA,shdi,0,239,1000
2,landscape,NA,NA,frac_mn,1.0665776397780382,239,1000
2,landscape,NA,NA,msidi,0.4108594725355006,239,1000
2,landscape,NA,NA,para_mn,0.2982713241794179,239,1000
2,landscape,NA,NA,shdi,0.7078912640451592,239,1000
1,landscape,NA,NA,frac_mn,1.1023277968211973,242,1000
1,landscape,NA,NA,msidi,-0,242,1000
1,landscape,NA,NA,para_mn,0.12721302537411103,242,1000
1,landscape,NA,NA,shdi,0,242,1000
2,landscape,NA,NA,frac_mn,1.0797649085175944,242,1000
2,landscape,NA,NA,msidi,0.6234692981471655,242,1000
2,landscape,NA,NA,para_mn,0.2848588057202686,242,1000
2,landscape,NA,NA,shdi,0.689365904843303,242,1000
1,landscape,NA,NA,frac_mn,1.0797222784450475,243,1000
1,landscape,NA,NA,msidi,-0,243,1000
1,landscape,NA,NA,para_mn,0.0781900981852568,243,1000
1,landscape,NA,NA,shdi,0,243,1000
2,landscape,NA,NA,frac_mn,1.0607164465167855,243,1000
2,landscape,NA,NA,msidi,0.32277488060190945,243,1000
2,landscape,NA,NA,para_mn,0.2889714225207513,243,1000
2,landscape,NA,NA,shdi,0.5553069970992378,243,1000
1,landscape,NA,NA,frac_mn,1.1307849792902516,244,1000
1,landscape,NA,NA,msidi,-0,244,1000
1,landscape,NA,NA,para_mn,0.10807235099338468,244,1000
1,landscape,NA,NA,shdi,0,244,1000
2,landscape,NA,NA,frac_mn,1.0684157725757257,244,1000
2,landscape,NA,NA,msidi,0.454349984272664,244,1000
2,landscape,NA,NA,para_mn,0.31754725910395265,244,1000
2,landscape,NA,NA,shdi,0.7656631686048474,244,1000
1,landscape,NA,NA,frac_mn,1.094899340633861,245,1000
1,landscape,NA,NA,msidi,-0,245,1000
1,landscape,NA,NA,para_mn,0.10565145911056698,245,1000
1,landscape,NA,NA,shdi,0,245,1000
2,landscape,NA,NA,frac_mn,1.0712189910688423,245,1000
2,landscape,NA,NA,msidi,1.0606800178395661,245,1000
2,landscape,NA,NA,para_mn,0.3268004685326405,245,1000
2,landscape,NA,NA,shdi,1.406125615036391,245,1000
1,landscape,NA,NA,frac_mn,1.1331674234491975,246,1000
1,landscape,NA,NA,msidi,-0,246,1000
1,landscape,NA,NA,para_mn,0.156572073954425,246,1000
1,landscape,NA,NA,shdi,0,246,1000
2,landscape,NA,NA,frac_mn,1.0848315037169907,246,1000
2,landscape,NA,NA,msidi,0.75027889142957,246,1000
2,landscape,NA,NA,para_mn,0.2792718248573691,246,1000
2,landscape,NA,NA,shdi,0.8408440133021728,246,1000
1,landscape,NA,NA,frac_mn,1.0657499398897956,247,1000
1,landscape,NA,NA,msidi,-0,247,1000
1,landscape,NA,NA,para_mn,0.12958137566511604,247,1000
1,landscape,NA,NA,shdi,0,247,1000
2,landscape,NA,NA,frac_mn,1.0504361447120243,247,1000
2,landscape,NA,NA,msidi,0.14451652496895526,247,1000
2,landscape,NA,NA,para_mn,0.3149712890416144,247,1000
2,landscape,NA,NA,shdi,0.3113808679794586,247,1000
1,landscape,NA,NA,frac_mn,1.0989143085654234,248,1000
1,landscape,NA,NA,msidi,-0,248,1000
1,landscape,NA,NA,para_mn,0.1627748796771314,248,1000
1,landscape,NA,NA,shdi,0,248,1000
2,landscape,NA,NA,frac_mn,1.0659685297232817,248,1000
2,landscape,NA,NA,msidi,0.4900016172679151,248,1000
2,landscape,NA,NA,para_mn,0.283793966773549,248,1000
2,landscape,NA,NA,shdi,0.7052933353078207,248,1000
1,landscape,NA,NA,frac_mn,1.1058781876024768,249,1000
1,landscape,NA,NA,msidi,-0,249,1000
1,landscape,NA,NA,para_mn,0.1935826548603074,249,1000
1,landscape,NA,NA,shdi,0,249,1000
2,landscape,NA,NA,frac_mn,1.0825986635167082,249,1000
2,landscape,NA,NA,msidi,0.7471456135855168,249,1000
2,landscape,NA,NA,para_mn,0.2733065358917433,249,1000
2,landscape,NA,NA,shdi,0.8206720169159001,249,1000
1,landscape,NA,NA,frac_mn,1.0974004445176468,250,1000
1,landscape,NA,NA,msidi,-0,250,1000
1,landscape,NA,NA,para_mn,0.17379674281789956,250,1000
1,landscape,NA,NA,shdi,0,250,1000
2,landscape,NA,NA,frac_mn,1.0520165428585766,250,1000
2,landscape,NA,NA,msidi,0.11176312402179665,250,1000
2,landscape,NA,NA,para_mn,0.3149550823033712,250,1000
2,landscape,NA,NA,shdi,0.24618137866575365,250,1000
1,landscape,NA,NA,frac_mn,1.1011705165677084,252,1000
1,landscape,NA,NA,msidi,-0,252,1000
1,landscape,NA,NA,para_mn,0.0976361356327028,252,1000
1,landscape,NA,NA,shdi,0,252,1000
2,landscape,NA,NA,frac_mn,1.0679425805105711,252,1000
2,landscape,NA,NA,msidi,0.2988658066061279,252,1000
2,landscape,NA,NA,para_mn,0.2998690415395899,252,1000
2,landscape,NA,NA,shdi,0.4847891486035276,252,1000
1,landscape,NA,NA,frac_mn,1.1233917805599682,253,1000
1,landscape,NA,NA,msidi,-0,253,1000
1,landscape,NA,NA,para_mn,0.15175275844533564,253,1000
1,landscape,NA,NA,shdi,0,253,1000
2,landscape,NA,NA,frac_mn,1.0729816065464348,253,1000
2,landscape,NA,NA,msidi,0.3721450056552656,253,1000
2,landscape,NA,NA,para_mn,0.30450899208799637,253,1000
2,landscape,NA,NA,shdi,0.6595840539225095,253,1000
1,landscape,NA,NA,frac_mn,1.1695416184145102,254,1000
1,landscape,NA,NA,msidi,-0,254,1000
1,landscape,NA,NA,para_mn,0.09035791070680924,254,1000
1,landscape,NA,NA,shdi,0,254,1000
2,landscape,NA,NA,frac_mn,1.0726798982167043,254,1000
2,landscape,NA,NA,msidi,0.6353964885218053,254,1000
2,landscape,NA,NA,para_mn,0.30533250676162677,254,1000
2,landscape,NA,NA,shdi,0.9782449339151158,254,1000
1,landscape,NA,NA,frac_mn,1.1285232312615097,255,1000
1,landscape,NA,NA,msidi,-0,255,1000
1,landscape,NA,NA,para_mn,0.13658861036683342,255,1000
1,landscape,NA,NA,shdi,0,255,1000
2,landscape,NA,NA,frac_mn,1.0706446479665714,255,1000
2,landscape,NA,NA,msidi,0.38995755692348616,255,1000
2,landscape,NA,NA,para_mn,0.3007484141372208,255,1000
2,landscape,NA,NA,shdi,0.7141996795384952,255,1000
1,landscape,NA,NA,frac_mn,1.1409127526748137,256,1000
1,landscape,NA,NA,msidi,-0,256,1000
1,landscape,NA,NA,para_mn,0.16006348558941932,256,1000
1,landscape,NA,NA,shdi,0,256,1000
2,landscape,NA,NA,frac_mn,1.0600974021472769,256,1000
2,landscape,NA,NA,msidi,0.10369551853111034,256,1000
2,landscape,NA,NA,para_mn,0.32390403289462255,256,1000
2,landscape,NA,NA,shdi,0.26115073313601767,256,1000
1,landscape,NA,NA,frac_mn,1.1425952692352388,257,1000
1,landscape,NA,NA,msidi,-0,257,1000
1,landscape,NA,NA,para_mn,0.0976360019842851,257,1000
1,landscape,NA,NA,shdi,0,257,1000
2,landscape,NA,NA,frac_mn,1.0694205782577617,257,1000
2,landscape,NA,NA,msidi,0.25099785159345794,257,1000
2,landscape,NA,NA,para_mn,0.3053284829689916,257,1000
2,landscape,NA,NA,shdi,0.5005813598811026,257,1000
1,landscape,NA,NA,frac_mn,1.1258685320299209,258,1000
1,landscape,NA,NA,msidi,-0,258,1000
1,landscape,NA,NA,para_mn,0.13180673016963806,258,1000
1,landscape,NA,NA,shdi,0,258,1000
2,landscape,NA,NA,frac_mn,1.0779876585878556,258,1000
2,landscape,NA,NA,msidi,0.7185246516927866,258,1000
2,landscape,NA,NA,para_mn,0.30563902536932613,258,1000
2,landscape,NA,NA,shdi,0.9908183796353338,258,1000
1,landscape,NA,NA,frac_mn,1.1485345374298954,259,1000
1,landscape,NA,NA,msidi,-0,259,1000
1,landscape,NA,NA,para_mn,0.0930244705058374,259,1000
1,landscape,NA,NA,shdi,0,259,1000
2,landscape,NA,NA,frac_mn,1.0855885710751951,259,1000
2,landscape,NA,NA,msidi,1.0365744180067067,259,1000
2,landscape,NA,NA,para_mn,0.286445490560128,259,1000
2,landscape,NA,NA,shdi,1.205175329494923,259,1000
1,landscape,NA,NA,frac_mn,1.1118160379006572,260,1000
1,landscape,NA,NA,msidi,-0,260,1000
1,landscape,NA,NA,para_mn,0.1174452834597896,260,1000
1,landscape,NA,NA,shdi,0,260,1000
2,landscape,NA,NA,frac_mn,1.0596272020313389,260,1000
2,landscape,NA,NA,msidi,0.19819541801075216,260,1000
2,landscape,NA,NA,para_mn,0.3127999650192283,260,1000
2,landscape,NA,NA,shdi,0.40306953359239095,260,1000
1,landscape,NA,NA,frac_mn,1.1314007884368655,261,1000
1,landscape,NA,NA,msidi,-0,261,1000
1,landscape,NA,NA,para_mn,0.15148119310161545,261,1000
1,landscape,NA,NA,shdi,0,261,1000
2,landscape,NA,NA,frac_mn,1.0740277326255596,261,1000
2,landscape,NA,NA,msidi,0.7969980736299804,261,1000
2,landscape,NA,NA,para_mn,0.30200860708836236,261,1000
2,landscape,NA,NA,shdi,1.0066634967994417,261,1000
1,landscape,NA,NA,frac_mn,1.108405611012047,263,1000
1,landscape,NA,NA,msidi,-0,263,1000
1,landscape,NA,NA,para_mn,0.12932790345812634,263,1000
1,landscape,NA,NA,shdi,0,263,1000
2,landscape,NA,NA,frac_mn,1.068881115239312,263,1000
2,landscape,NA,NA,msidi,0.12639296739871012,263,1000
2,landscape,NA,NA,para_mn,0.31216814005522825,263,1000
2,landscape,NA,NA,shdi,0.3038193672618005,263,1000
1,landscape,NA,NA,frac_mn,1.1294802528679704,264,1000
1,landscape,NA,NA,msidi,-0,264,1000
1,landscape,NA,NA,para_mn,0.09545831606384454,264,1000
1,landscape,NA,NA,shdi,0,264,1000
2,landscape,NA,NA,frac_mn,1.074049103480543,264,1000
2,landscape,NA,NA,msidi,0.7100174877400869,264,1000
2,landscape,NA,NA,para_mn,0.29512582721651176,264,1000
2,landscape,NA,NA,shdi,1.0318711378534366,264,1000
1,landscape,NA,NA,frac_mn,1.120842767765685,265,1000
1,landscape,NA,NA,msidi,-0,265,1000
1,landscape,NA,NA,para_mn,0.1485320430426664,265,1000
1,landscape,NA,NA,shdi,0,265,1000
2,landscape,NA,NA,frac_mn,1.0743090350237836,265,1000
2,landscape,NA,NA,msidi,0.4943766666688363,265,1000
2,landscape,NA,NA,para_mn,0.3030931724966385,265,1000
2,landscape,NA,NA,shdi,0.8436511122900374,265,1000
1,landscape,NA,NA,frac_mn,1.1274303380084574,268,1000
1,landscape,NA,NA,msidi,-0,268,1000
1,landscape,NA,NA,para_mn,0.09785405113311171,268,1000
1,landscape,NA,NA,shdi,0,268,1000
2,landscape,NA,NA,frac_mn,1.0750276130974779,268,1000
2,landscape,NA,NA,msidi,0.7282425089787459,268,1000
2,landscape,NA,NA,para_mn,0.2948687639565972,268,1000
2,landscape,NA,NA,shdi,0.9236789205042815,268,1000
1,landscape,NA,NA,frac_mn,1.096112602538626,269,1000
1,landscape,NA,NA,msidi,-0,269,1000
1,landscape,NA,NA,para_mn,0.14313755821648716,269,1000
1,landscape,NA,NA,shdi,0,269,1000
2,landscape,NA,NA,frac_mn,1.0671928947006852,269,1000
2,landscape,NA,NA,msidi,0.25802618485942097,269,1000
2,landscape,NA,NA,para_mn,0.27812388509403185,269,1000
2,landscape,NA,NA,shdi,0.4541707182580382,269,1000
1,landscape,NA,NA,frac_mn,1.1273418065955072,270,1000
1,landscape,NA,NA,msidi,-0,270,1000
1,landscape,NA,NA,para_mn,0.10285347913716253,270,1000
1,landscape,NA,NA,shdi,0,270,1000
2,landscape,NA,NA,frac_mn,1.0733393671839153,270,1000
2,landscape,NA,NA,msidi,0.2449606499802142,270,1000
2,landscape,NA,NA,para_mn,0.2995744077614697,270,1000
2,landscape,NA,NA,shdi,0.5073273123692519,270,1000
1,landscape,NA,NA,frac_mn,1.075755965443321,272,1000
1,landscape,NA,NA,msidi,-0,272,1000
1,landscape,NA,NA,para_mn,0.1524730904617571,272,1000
1,landscape,NA,NA,shdi,0,272,1000
2,landscape,NA,NA,frac_mn,1.0566570742333299,272,1000
2,landscape,NA,NA,msidi,0.33515134116320144,272,1000
2,landscape,NA,NA,para_mn,0.30563107246144683,272,1000
2,landscape,NA,NA,shdi,0.6299961304394794,272,1000
1,landscape,NA,NA,frac_mn,1.1028316194203565,274,1000
1,landscape,NA,NA,msidi,-0,274,1000
1,landscape,NA,NA,para_mn,0.08624827220385368,274,1000
1,landscape,NA,NA,shdi,0,274,1000
2,landscape,NA,NA,frac_mn,1.0727009759832649,274,1000
2,landscape,NA,NA,msidi,0.16463351065921544,274,1000
2,landscape,NA,NA,para_mn,0.2730690402345321,274,1000
2,landscape,NA,NA,shdi,0.2862385170832173,274,1000
1,landscape,NA,NA,frac_mn,1.0872160477716657,276,1000
1,landscape,NA,NA,msidi,-0,276,1000
1,landscape,NA,NA,para_mn,0.0816506100990884,276,1000
1,landscape,NA,NA,shdi,0,276,1000
2,landscape,NA,NA,frac_mn,1.059028302144944,276,1000
2,landscape,NA,NA,msidi,0.11736514789345806,276,1000
2,landscape,NA,NA,para_mn,0.30272030249844545,276,1000
2,landscape,NA,NA,shdi,0.26609670054712037,276,1000
1,landscape,NA,NA,frac_mn,1.1003151787960994,277,1000
1,landscape,NA,NA,msidi,-0,277,1000
1,landscape,NA,NA,para_mn,0.10300299660653285,277,1000
1,landscape,NA,NA,shdi,0,277,1000
2,landscape,NA,NA,frac_mn,1.0597013696583,277,1000
2,landscape,NA,NA,msidi,0.631535471380014,277,1000
2,landscape,NA,NA,para_mn,0.3178242006834791,277,1000
2,landscape,NA,NA,shdi,0.757373210407317,277,1000
1,landscape,NA,NA,frac_mn,1.1073923670680004,278,1000
1,landscape,NA,NA,msidi,-0,278,1000
1,landscape,NA,NA,para_mn,0.11521765939699166,278,1000
1,landscape,NA,NA,shdi,0,278,1000
2,landscape,NA,NA,frac_mn,1.0621290090343916,278,1000
2,landscape,NA,NA,msidi,0.27860388360603444,278,1000
2,landscape,NA,NA,para_mn,0.30334039068191165,278,1000
2,landscape,NA,NA,shdi,0.509942569358352,278,1000
1,landscape,NA,NA,frac_mn,1.1307019272983823,279,1000
1,landscape,NA,NA,msidi,-0,279,1000
1,landscape,NA,NA,para_mn,0.12376466574455709,279,1000
1,landscape,NA,NA,shdi,0,279,1000
2,landscape,NA,NA,frac_mn,1.0771783343059858,279,1000
2,landscape,NA,NA,msidi,0.3203115188852949,279,1000
2,landscape,NA,NA,para_mn,0.2896563095543045,279,1000
2,landscape,NA,NA,shdi,0.6005929655536714,279,1000
1,landscape,NA,NA,frac_mn,1.0986758846118652,280,1000
1,landscape,NA,NA,msidi,-0,280,1000
1,landscape,NA,NA,para_mn,0.1525029109820003,280,1000
1,landscape,NA,NA,shdi,0,280,1000
2,landscape,NA,NA,frac_mn,1.0688372486612878,280,1000
2,landscape,NA,NA,msidi,0.06019665899802983,280,1000
