tf_id,NDVI_median,NDVI_sd,GBNDVI_median,GBNDVI_sd,EVI2_median,EVI2_sd,GLI_median,GLI_sd,MNDVI_median,MNDVI_sd,NDBI_median,NDBI_sd
85,0.7028025584019569,0.1666628522432815,0.47925477693219126,0.18833886420643262,0.4787428098369845,0.1757405244460511,0.19515550724628833,0.10028154541153363,0.5032646556541404,0.186330513250242,-0.2849678112358615,0.16131997720284275
86,0.7137625839961189,0.1856519177782521,0.49033968019739105,0.1958822049118968,0.4951287950521104,0.20139231220534112,0.21113258492139608,0.11572759520873274,0.5151179059205007,0.19101148197203838,-0.2995863035901653,0.15393190792412342
87,0.7094821871032618,0.17082299334523574,0.5031058040567972,0.17990832067694448,0.5178512655914612,0.18811567468065193,0.19623253625892023,0.09710408826307776,0.4886562830852487,0.20849598256194918,-0.27555749639967897,0.16613875717096735
88,0.5502816616813803,0.201988060343662,0.338618613273299,0.21651934865266853,0.3584363667864972,0.21708833670646785,0.10499189356129435,0.10615388656549218,0.2979997190904559,0.21448705836804746,-0.14760010689735914,0.17620572782345395
89,0.5839203331860077,0.16233509220096853,0.3425364212068852,0.18452168102278563,0.37161310651252816,0.15665204268786576,0.1212424604062066,0.07198997712505692,0.37068167430706384,0.16331179203160567,-0.18146769802046936,0.12973097488586266
90,0.476327619869242,0.222482818669255,0.22455547773279552,0.2530533767396087,0.24168750592406144,0.14906826236089346,0.08773066644804975,0.09177559558470158,0.2317325088418668,0.21604878669377556,-0.09153052002645469,0.16828677822009888
91,0.6102479706479333,0.1912721182511,0.40896128572714463,0.2017786263709252,0.4065154966226203,0.18301148429545308,0.14542398603896683,0.1022849419344856,0.38715059360014825,0.191166612237222,-0.19449401896928406,0.15117827130218364
92,0.31429642216236336,0.20862414414164615,0.06531189657829926,0.2381028118739602,0.13459303395825498,0.12150439136268776,0.061490259989142704,0.06765223448452885,0.0952759920601965,0.17834098307937127,0.023583994252995136,0.1553146845121019
93,0.5598489929265806,0.15502641451168256,0.3148027719572537,0.16653977172263615,0.36165392585217526,0.13512699727036812,0.11834945060925985,0.06506011385578225,0.3390392217052302,0.1378264318013573,-0.12900848769769563,0.09074461262966275
94,0.5569013751479993,0.21909516259616396,0.32717825290574093,0.23472025406677843,0.3410881722899995,0.210192453599623,0.1371312133317957,0.1251051822197382,0.2914889756974919,0.2200857750710923,-0.12914391934990443,0.17540671068054367
95,0.8007661181633152,0.07068877431207753,0.5895810877084454,0.0687050633166112,0.6038711960581501,0.09195745469948671,0.25404780062661486,0.05884250871970754,0.5952834766884353,0.08273838925102622,-0.3322482586290175,0.07654758952149499
96,0.7076911611781302,0.10414160894444355,0.5054368227954693,0.12970088700938026,0.42466317869547565,0.12232173972037007,0.1870541917027686,0.07389397264301284,0.4227515768958905,0.11365685069222102,-0.19126605077782827,0.10303845645663105
97,0.7987287652344024,0.06361391331336913,0.5827438521576972,0.062052874964208776,0.5862061595865845,0.08638594454263022,0.23659828120553308,0.05058000282533246,0.6047455644296248,0.07126838448542816,-0.33083529966496095,0.07268936871806454
